,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,OWNERSHP,OWNERSHPD,MORTGAGE,MORTGAG2,MORTAMT1,MORTAMT2,RENT,RENTGRS,HHINCOME,PERNUM,PERWT,SEX,AGE,IND,INCTOT,INCWAGE
10426,2017,201701,403958,2.017E+12,38,2.017E+12,15,3,30715,1,1,13,3,4,1300,700,0,0,143600,1,38,2,67,9570,38300,0
10427,2017,201701,403958,2.017E+12,38,2.017E+12,15,3,30715,1,1,13,3,4,1300,700,0,0,143600,2,38,1,68,9390,105300,50000
10428,2017,201701,403959,2.017E+12,94,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,91700,1,94,1,74,0,57600,0
10429,2017,201701,403959,2.017E+12,94,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,91700,2,77,2,74,0,14100,0
10430,2017,201701,403959,2.017E+12,94,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,91700,3,96,2,54,8980,20000,20000
10431,2017,201701,403959,2.017E+12,94,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,91700,4,87,2,6,0,9999999,999999
10432,2017,201701,403960,2.017E+12,76,2.017E+12,15,3,30515,1,2,22,0,0,0,0,1500,1660,13800,1,76,2,26,6870,5000,5000
10433,2017,201701,403960,2.017E+12,76,2.017E+12,15,3,30515,1,2,22,0,0,0,0,1500,1660,13800,2,114,1,49,8770,8800,8800
10434,2017,201701,403961,2.017E+12,34,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,221000,1,34,1,63,3680,81000,81000
10435,2017,201701,403961,2.017E+12,34,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,221000,2,32,2,59,6070,75000,75000
10436,2017,201701,403961,2.017E+12,34,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,221000,3,53,1,30,9590,65000,65000
10437,2017,201701,403962,2.017E+12,100,2.017E+12,15,1,20015,1,1,13,3,1,3500,0,0,0,237030,1,100,1,57,8680,50000,50000
10438,2017,201701,403962,2.017E+12,100,2.017E+12,15,1,20015,1,1,13,3,1,3500,0,0,0,237030,2,142,2,55,8660,150030,150000
10439,2017,201701,403962,2.017E+12,100,2.017E+12,15,1,20015,1,1,13,3,1,3500,0,0,0,237030,3,226,2,60,0,18000,0
10440,2017,201701,403962,2.017E+12,100,2.017E+12,15,1,20015,1,1,13,3,1,3500,0,0,0,237030,4,425,1,53,0,19000,0
10441,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,1,184,1,32,9670,28000,28000
10442,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,2,220,2,33,0,0,0
10443,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,3,149,1,8,0,9999999,999999
10444,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,4,148,1,5,0,9999999,999999
10445,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,5,140,2,3,0,9999999,999999
10446,2017,201701,403963,2.017E+12,184,2.017E+12,15,3,30115,1,2,22,0,0,0,0,3000,3000,28000,6,149,1,13,0,9999999,999999
10447,2017,201701,403964,2.017E+12,70,2.017E+12,15,3,30815,1,1,13,3,1,1700,0,0,0,85050,1,70,1,48,9670,85050,85000
10448,2017,201701,403964,2.017E+12,70,2.017E+12,15,3,30815,1,1,13,3,1,1700,0,0,0,85050,2,63,2,49,0,0,0
10449,2017,201701,403964,2.017E+12,70,2.017E+12,15,3,30815,1,1,13,3,1,1700,0,0,0,85050,3,85,2,14,0,9999999,999999
10450,2017,201701,403964,2.017E+12,70,2.017E+12,15,3,30815,1,1,13,3,1,1700,0,0,0,85050,4,84,2,8,0,9999999,999999
10451,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,1,22,2,40,9480,40700,40700
10452,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,2,33,1,43,6170,58400,50000
10453,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,3,25,1,22,570,42600,42600
10454,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,4,38,1,13,0,9999999,999999
10455,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,5,25,1,3,0,9999999,999999
10456,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,6,25,2,18,5170,0,0
10457,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,7,77,1,29,0,0,0
10458,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,8,75,1,27,770,30000,30000
10459,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,9,24,1,24,4590,0,0
10460,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,10,41,1,13,0,9999999,999999
10461,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,11,38,1,7,0,9999999,999999
10462,2017,201701,403965,2.017E+12,22,2.017E+12,15,0,10015,1,1,13,3,1,2000,0,0,0,175900,12,24,2,21,7080,4200,0
10463,2017,201701,403966,2.017E+12,69,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,484400,1,69,1,67,7970,421100,389000
10464,2017,201701,403966,2.017E+12,69,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,484400,2,72,2,67,7890,25300,5300
10465,2017,201701,403966,2.017E+12,69,2.017E+12,15,3,30315,1,1,12,1,0,0,0,0,0,484400,3,80,1,36,7280,38000,33000
10466,2017,201701,403967,2.017E+12,40,2.017E+12,15,3,30715,1,1,13,3,1,730,0,0,0,37770,1,39,2,82,0,13670,0
10467,2017,201701,403967,2.017E+12,40,2.017E+12,15,3,30715,1,1,13,3,1,730,0,0,0,37770,2,72,1,55,8680,4100,0
10468,2017,201701,403967,2.017E+12,40,2.017E+12,15,3,30715,1,1,13,3,1,730,0,0,0,37770,3,81,1,53,9090,20000,20000
10469,2017,201701,403967,2.017E+12,40,2.017E+12,15,3,30715,1,1,13,3,1,730,0,0,0,37770,4,91,2,2,0,9999999,999999
10470,2017,201701,403967,2.017E+12,40,2.017E+12,15,3,30715,1,1,13,3,1,730,0,0,0,37770,5,103,2,26,6990,0,0
10471,2017,201701,403968,2.017E+12,105,2.017E+12,15,3,30715,1,1,13,3,1,1800,0,0,0,85000,1,106,1,43,8680,34000,34000
10472,2017,201701,403968,2.017E+12,105,2.017E+12,15,3,30715,1,1,13,3,1,1800,0,0,0,85000,2,141,2,36,4970,45000,45000
10473,2017,201701,403968,2.017E+12,105,2.017E+12,15,3,30715,1,1,13,3,1,1800,0,0,0,85000,3,110,2,16,0,6000,0
10474,2017,201701,403968,2.017E+12,105,2.017E+12,15,3,30715,1,1,13,3,1,1800,0,0,0,85000,4,108,2,11,0,9999999,999999
10475,2017,201701,403968,2.017E+12,105,2.017E+12,15,3,30715,1,1,13,3,1,1800,0,0,0,85000,5,106,2,11,0,9999999,999999
10476,2017,201701,403969,2.017E+12,41,2.017E+12,15,3,30315,1,1,13,3,1,1100,0,0,0,70600,1,42,1,87,0,70600,0
10477,2017,201701,403970,2.017E+12,39,2.017E+12,15,3,30715,1,1,13,3,4,4200,800,0,0,280030,1,39,1,58,770,130000,130000
10478,2017,201701,403970,2.017E+12,39,2.017E+12,15,3,30715,1,1,13,3,4,4200,800,0,0,280030,2,44,2,57,8660,150030,150000
10479,2017,201701,403971,2.017E+12,63,2.017E+12,15,3,30515,1,2,22,0,0,0,0,210,310,22900,1,64,2,63,0,18400,0
10480,2017,201701,403971,2.017E+12,63,2.017E+12,15,3,30515,1,2,22,0,0,0,0,210,310,22900,2,75,2,20,8470,4500,4500
10481,2017,201701,403971,2.017E+12,63,2.017E+12,15,3,30515,1,2,22,0,0,0,0,210,310,22900,3,102,1,15,0,0,999999
10482,2017,201701,403971,2.017E+12,63,2.017E+12,15,3,30515,1,2,22,0,0,0,0,210,310,22900,4,115,1,10,0,9999999,999999
10483,2017,201701,403972,2.017E+12,103,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,11000,1,103,1,64,0,11000,0
10484,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,1,247,1,71,0,47400,0
10485,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,2,356,2,40,7070,12000,0
10486,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,3,320,1,19,770,30000,30000
10487,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,4,298,2,18,0,0,0
10488,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,5,276,2,16,0,0,0
10489,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,6,230,2,10,0,9999999,999999
10490,2017,201701,403973,2.017E+12,248,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1980,89400,7,251,1,5,0,9999999,999999
10491,2017,201701,403974,2.017E+12,148,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,112000,1,148,2,55,9370,88000,60000
10492,2017,201701,403974,2.017E+12,148,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,112000,2,146,1,56,7690,18000,0
10493,2017,201701,403974,2.017E+12,148,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,112000,3,417,1,27,8660,4000,4000
10494,2017,201701,403974,2.017E+12,148,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,112000,4,152,1,7,0,9999999,999999
10495,2017,201701,403974,2.017E+12,148,2.017E+12,15,3,30215,1,1,12,1,0,0,0,0,0,112000,5,122,2,17,8680,2000,2000
10496,2017,201701,403975,2.017E+12,291,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1200,1360,50000,1,291,2,29,8680,30000,30000
10497,2017,201701,403975,2.017E+12,291,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1200,1360,50000,2,578,1,34,8680,20000,20000
10498,2017,201701,403976,2.017E+12,146,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,98000,1,146,1,77,7290,20000,20000
10499,2017,201701,403976,2.017E+12,146,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,98000,2,165,2,76,8660,0,0
10500,2017,201701,403976,2.017E+12,146,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,98000,3,177,2,53,7860,40000,40000
10501,2017,201701,403976,2.017E+12,146,2.017E+12,15,3,30615,1,1,12,1,0,0,0,0,0,98000,4,212,1,30,8770,38000,38000
10502,2017,201701,403977,2.017E+12,73,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,118800,1,74,1,65,5390,62800,17000
10503,2017,201701,403977,2.017E+12,73,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,118800,2,68,2,67,5390,56000,40000
10504,2017,201701,403978,2.017E+12,153,2.017E+12,15,3,30715,1,1,13,3,1,1600,0,0,0,90000,1,152,1,43,6690,90000,90000
10505,2017,201701,403979,2.017E+12,61,2.017E+12,15,3,30815,1,1,13,3,1,1900,0,0,0,61400,1,61,1,73,0,29400,0
10506,2017,201701,403979,2.017E+12,61,2.017E+12,15,3,30815,1,1,13,3,1,1900,0,0,0,61400,2,57,2,67,9160,32000,21800
10507,2017,201701,403980,2.017E+12,106,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,85000,1,105,1,71,0,55000,0
10508,2017,201701,403980,2.017E+12,106,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,85000,2,96,2,73,0,30000,0
10509,2017,201701,403981,2.017E+12,73,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1607,47000,1,74,2,41,7860,22000,22000
10510,2017,201701,403981,2.017E+12,73,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1607,47000,2,43,1,39,8680,25000,25000
10511,2017,201701,403981,2.017E+12,73,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1607,47000,3,82,1,8,0,9999999,999999
10512,2017,201701,403981,2.017E+12,73,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1400,1607,47000,4,83,1,6,0,9999999,999999
10513,2017,201701,403982,2.017E+12,31,2.017E+12,15,3,30115,1,2,22,0,0,0,0,900,1060,3000,1,31,2,61,5380,3000,0
10514,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,1,64,1,58,4770,60000,0
10515,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,2,78,1,72,0,21300,0
10516,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,3,99,2,54,8270,36000,36000
10517,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,4,89,1,54,9590,60000,60000
10518,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,5,78,2,27,8680,40000,40000
10519,2017,201701,403983,2.017E+12,64,2.017E+12,15,0,10015,2,1,13,3,1,2500,0,0,0,217300,6,78,1,34,5090,0,0
10520,2017,201701,403984,2.017E+12,78,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1600,1740,87400,1,78,1,55,4870,60000,60000
10521,2017,201701,403984,2.017E+12,78,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1600,1740,87400,2,75,2,55,8980,27400,27400
10522,2017,201701,403984,2.017E+12,78,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1600,1740,87400,3,86,2,21,0,0,0
10523,2017,201701,403985,2.017E+12,24,2.017E+12,15,3,30215,1,1,13,3,1,400,0,0,0,71600,1,25,2,59,7860,31600,31600
10524,2017,201701,403985,2.017E+12,24,2.017E+12,15,3,30215,1,1,13,3,1,400,0,0,0,71600,2,23,1,59,0,0,0
10525,2017,201701,403985,2.017E+12,24,2.017E+12,15,3,30215,1,1,13,3,1,400,0,0,0,71600,3,45,2,30,7860,20000,20000
10526,2017,201701,403985,2.017E+12,24,2.017E+12,15,3,30215,1,1,13,3,1,400,0,0,0,71600,4,35,2,29,7890,20000,20000
10527,2017,201701,403986,2.017E+12,53,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,74300,1,53,2,65,0,29000,0
10528,2017,201701,403986,2.017E+12,53,2.017E+12,15,0,10015,1,1,12,1,0,0,0,0,0,74300,2,49,1,79,0,45300,0
10529,2017,201701,403987,2.017E+12,208,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1900,1900,68000,1,207,2,37,8660,68000,68000
10530,2017,201701,403987,2.017E+12,208,2.017E+12,15,0,10015,1,2,22,0,0,0,0,1900,1900,68000,2,198,1,3,0,9999999,999999
10531,2017,201701,403988,2.017E+12,70,2.017E+12,15,3,30615,1,1,13,3,4,1500,300,0,0,55000,1,70,1,47,3980,20000,20000
10532,2017,201701,403988,2.017E+12,70,2.017E+12,15,3,30615,1,1,13,3,4,1500,300,0,0,55000,2,71,2,49,8680,35000,35000
10533,2017,201701,403988,2.017E+12,70,2.017E+12,15,3,30615,1,1,13,3,4,1500,300,0,0,55000,3,85,1,13,0,9999999,999999
10534,2017,201701,403988,2.017E+12,70,2.017E+12,15,3,30615,1,1,13,3,4,1500,300,0,0,55000,4,69,2,10,0,9999999,999999
10535,2017,201701,403989,2.017E+12,136,2.017E+12,15,3,30515,1,2,22,0,0,0,0,800,870,63200,1,136,1,74,8660,63200,44000
10536,2017,201701,403990,2.017E+12,123,2.017E+12,15,3,30615,1,1,13,3,4,2300,470,0,0,55100,1,123,1,31,7390,10000,10000
10537,2017,201701,403990,2.017E+12,123,2.017E+12,15,3,30615,1,1,13,3,4,2300,470,0,0,55100,2,88,2,29,4470,6100,6100
10538,2017,201701,403990,2.017E+12,123,2.017E+12,15,3,30615,1,1,13,3,4,2300,470,0,0,55100,3,85,1,35,7460,39000,24000
10539,2017,201701,403990,2.017E+12,123,2.017E+12,15,3,30615,1,1,13,3,4,2300,470,0,0,55100,4,91,1,2,0,9999999,999999
10540,2017,201701,403990,2.017E+12,123,2.017E+12,15,3,30615,1,1,13,3,4,2300,470,0,0,55100,5,89,1,0,0,9999999,999999
10541,2017,201701,403991,2.017E+12,64,2.017E+12,15,0,10015,1,1,13,3,1,570,0,0,0,32400,1,64,1,64,0,15600,0
10542,2017,201701,403991,2.017E+12,64,2.017E+12,15,0,10015,1,1,13,3,1,570,0,0,0,32400,2,49,2,51,1280,16800,16800
10543,2017,201701,403992,2.017E+12,55,2.017E+12,15,3,30315,1,2,22,0,0,0,0,700,808,44200,1,55,2,86,8980,36200,0
10544,2017,201701,403992,2.017E+12,55,2.017E+12,15,3,30315,1,2,22,0,0,0,0,700,808,44200,2,58,2,60,0,3000,0
10545,2017,201701,403992,2.017E+12,55,2.017E+12,15,3,30315,1,2,22,0,0,0,0,700,808,44200,3,71,1,32,4280,5000,0
10546,2017,201701,403993,2.017E+12,53,2.017E+12,15,3,30715,1,2,22,0,0,0,0,500,833,40000,1,53,1,42,8770,0,0
10547,2017,201701,403993,2.017E+12,53,2.017E+12,15,3,30715,1,2,22,0,0,0,0,500,833,40000,2,78,1,8,0,9999999,999999
10548,2017,201701,403993,2.017E+12,53,2.017E+12,15,3,30715,1,2,22,0,0,0,0,500,833,40000,3,55,2,6,0,9999999,999999
10549,2017,201701,403993,2.017E+12,53,2.017E+12,15,3,30715,1,2,22,0,0,0,0,500,833,40000,4,72,2,39,1270,40000,40000
10550,2017,201701,403994,2.017E+12,78,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,49000,1,79,1,67,0,49000,0
10551,2017,201701,403995,2.017E+12,76,2.017E+12,15,3,30315,1,1,13,3,1,4700,0,0,0,80000,1,76,2,32,8560,0,0
10552,2017,201701,403995,2.017E+12,76,2.017E+12,15,3,30315,1,1,13,3,1,4700,0,0,0,80000,2,44,1,39,770,80000,60000
10553,2017,201701,403995,2.017E+12,76,2.017E+12,15,3,30315,1,1,13,3,1,4700,0,0,0,80000,3,32,2,3,0,9999999,999999
10554,2017,201701,403995,2.017E+12,76,2.017E+12,15,3,30315,1,1,13,3,1,4700,0,0,0,80000,4,32,2,1,0,9999999,999999
10555,2017,201701,403996,2.017E+12,44,2.017E+12,15,3,30815,1,2,22,0,0,0,0,2200,2630,152000,1,44,1,37,4470,64000,58000
10556,2017,201701,403996,2.017E+12,44,2.017E+12,15,3,30815,1,2,22,0,0,0,0,2200,2630,152000,2,39,2,37,6290,88000,85000
10557,2017,201701,403996,2.017E+12,44,2.017E+12,15,3,30815,1,2,22,0,0,0,0,2200,2630,152000,3,40,1,2,0,9999999,999999
10558,2017,201701,403996,2.017E+12,44,2.017E+12,15,3,30815,1,2,22,0,0,0,0,2200,2630,152000,4,33,2,12,0,9999999,999999
10559,2017,201701,403996,2.017E+12,44,2.017E+12,15,3,30815,1,2,22,0,0,0,0,2200,2630,152000,5,33,2,11,0,9999999,999999
10560,2017,201701,403997,2.017E+12,76,2.017E+12,15,3,30415,1,2,22,0,0,0,0,2400,2400,88000,1,76,1,35,9690,88000,88000
10561,2017,201701,403998,2.017E+12,140,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,84400,1,140,2,68,0,84400,0
10562,2017,201701,403999,2.017E+12,44,2.017E+12,15,1,20015,1,1,13,3,1,2200,0,0,0,155230,1,44,1,59,7390,68000,63000
10563,2017,201701,403999,2.017E+12,44,2.017E+12,15,1,20015,1,1,13,3,1,2200,0,0,0,155230,2,143,2,65,0,100,0
10564,2017,201701,403999,2.017E+12,44,2.017E+12,15,1,20015,1,1,13,3,1,2200,0,0,0,155230,3,52,1,8,0,9999999,999999
10565,2017,201701,403999,2.017E+12,44,2.017E+12,15,1,20015,1,1,13,3,1,2200,0,0,0,155230,4,66,1,70,0,34830,0
10566,2017,201701,403999,2.017E+12,44,2.017E+12,15,1,20015,1,1,13,3,1,2200,0,0,0,155230,5,229,2,70,0,52300,0
10567,2017,201701,404000,2.017E+12,72,2.017E+12,15,3,30515,1,1,13,3,1,1300,0,0,0,125400,1,72,2,67,7870,125400,1.00E+05
10568,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,1,51,1,59,8660,92000,80000
10569,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,2,64,2,59,8980,68700,45800
10570,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,3,50,1,47,6180,47000,42000
10571,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,4,48,2,47,8680,26000,25600
10572,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,5,51,2,19,9480,1000,1000
10573,2017,201701,404001,2.017E+12,51,2.017E+12,15,3,30515,1,1,13,3,4,2900,400,0,0,234700,6,54,2,14,0,9999999,999999
10574,2017,201701,404002,2.017E+12,39,2.017E+12,15,3,30115,1,1,13,3,1,2300,0,0,0,140000,1,38,2,41,7860,90000,70000
10575,2017,201701,404002,2.017E+12,39,2.017E+12,15,3,30115,1,1,13,3,1,2300,0,0,0,140000,2,47,1,43,7860,50000,50000
10576,2017,201701,404002,2.017E+12,39,2.017E+12,15,3,30115,1,1,13,3,1,2300,0,0,0,140000,3,50,1,10,0,9999999,999999
10577,2017,201701,404003,2.017E+12,101,2.017E+12,15,3,30815,1,1,13,3,1,2200,0,0,0,130700,1,101,1,69,0,130700,0
10578,2017,201701,404003,2.017E+12,101,2.017E+12,15,3,30815,1,1,13,3,1,2200,0,0,0,130700,2,113,2,60,0,0,0
10579,2017,201701,404004,2.017E+12,11,2.017E+12,15,1,20015,1,1,12,1,0,0,0,0,0,2000,1,12,2,64,0,2000,0
10580,2017,201701,404005,2.017E+12,144,2.017E+12,15,1,20015,1,1,13,3,1,460,0,0,0,95200,1,144,1,55,170,14200,13000
10581,2017,201701,404005,2.017E+12,144,2.017E+12,15,1,20015,1,1,13,3,1,460,0,0,0,95200,2,58,2,55,170,31000,28000
10582,2017,201701,404005,2.017E+12,144,2.017E+12,15,1,20015,1,1,13,3,1,460,0,0,0,95200,3,55,1,26,9590,20000,20000
10583,2017,201701,404005,2.017E+12,144,2.017E+12,15,1,20015,1,1,13,3,1,460,0,0,0,95200,4,76,1,24,170,30000,30000
10584,2017,201701,404006,2.017E+12,139,2.017E+12,15,1,20015,1,1,13,4,1,1500,0,0,0,174000,1,139,2,41,7860,42000,42000
10585,2017,201701,404006,2.017E+12,139,2.017E+12,15,1,20015,1,1,13,4,1,1500,0,0,0,174000,2,133,2,33,7860,65000,65000
10586,2017,201701,404006,2.017E+12,139,2.017E+12,15,1,20015,1,1,13,4,1,1500,0,0,0,174000,3,225,2,36,7860,67000,66000
10587,2017,201701,404007,2.017E+12,56,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3300,3500,109000,1,55,1,44,9690,109000,109000
10588,2017,201701,404007,2.017E+12,56,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3300,3500,109000,2,40,2,38,0,0,0
10589,2017,201701,404007,2.017E+12,56,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3300,3500,109000,3,50,1,6,0,9999999,999999
10590,2017,201701,404007,2.017E+12,56,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3300,3500,109000,4,50,1,5,0,9999999,999999
10591,2017,201701,404007,2.017E+12,56,2.017E+12,15,3,30615,1,2,22,0,0,0,0,3300,3500,109000,5,57,1,15,0,0,999999
10592,2017,201701,404008,2.017E+12,438,2.017E+12,15,1,20015,1,1,13,3,1,1200,0,0,0,161000,1,437,2,61,9480,72000,72000
10593,2017,201701,404008,2.017E+12,438,2.017E+12,15,1,20015,1,1,13,3,1,1200,0,0,0,161000,2,320,1,55,9470,89000,89000
10594,2017,201701,404009,2.017E+12,13,2.017E+12,15,0,10015,1,1,13,3,1,970,0,0,0,150300,1,14,2,70,5190,77200,40800
10595,2017,201701,404009,2.017E+12,13,2.017E+12,15,0,10015,1,1,13,3,1,970,0,0,0,150300,2,29,2,34,7580,28000,28000
10596,2017,201701,404009,2.017E+12,13,2.017E+12,15,0,10015,1,1,13,3,1,970,0,0,0,150300,3,18,2,6,0,9999999,999999
10597,2017,201701,404009,2.017E+12,13,2.017E+12,15,0,10015,1,1,13,3,1,970,0,0,0,150300,4,22,2,44,7470,2500,0
10598,2017,201701,404009,2.017E+12,13,2.017E+12,15,0,10015,1,1,13,3,1,970,0,0,0,150300,5,26,1,20,570,42600,42600
10599,2017,201701,404010,2.017E+12,262,2.017E+12,15,0,10015,1,2,22,0,0,0,0,800,940,3000,1,262,2,43,770,3000,0
10600,2017,201701,404010,2.017E+12,262,2.017E+12,15,0,10015,1,2,22,0,0,0,0,800,940,3000,2,483,1,15,0,0,999999
10601,2017,201701,404011,2.017E+12,102,2.017E+12,15,3,30215,1,2,22,0,0,0,0,2600,2660,113000,1,102,2,21,9590,48000,48000
10602,2017,201701,404011,2.017E+12,102,2.017E+12,15,3,30215,1,2,22,0,0,0,0,2600,2660,113000,2,74,1,23,9770,65000,65000
10603,2017,201701,404011,2.017E+12,102,2.017E+12,15,3,30215,1,2,22,0,0,0,0,2600,2660,113000,3,54,1,0,0,9999999,999999
10604,2017,201701,404012,2.017E+12,28,2.017E+12,15,1,20015,1,2,22,0,0,0,0,430,833,9370,1,27,1,44,8680,9370,8800
10605,2017,201701,404012,2.017E+12,28,2.017E+12,15,1,20015,1,2,22,0,0,0,0,430,833,9370,2,51,2,42,0,0,0
10606,2017,201701,404012,2.017E+12,28,2.017E+12,15,1,20015,1,2,22,0,0,0,0,430,833,9370,3,148,2,19,0,0,0
10607,2017,201701,404012,2.017E+12,28,2.017E+12,15,1,20015,1,2,22,0,0,0,0,430,833,9370,4,28,1,13,0,9999999,999999
10608,2017,201701,404012,2.017E+12,28,2.017E+12,15,1,20015,1,2,22,0,0,0,0,430,833,9370,5,194,2,71,0,0,0
10609,2017,201701,404013,2.017E+12,294,2.017E+12,15,0,10015,1,2,22,0,0,0,0,920,1110,124000,1,294,1,40,7770,124000,0
10610,2017,201701,404014,2.017E+12,266,2.017E+12,15,3,30615,1,2,22,0,0,0,0,2900,2900,71000,1,265,1,28,9670,46000,30000
10611,2017,201701,404014,2.017E+12,266,2.017E+12,15,3,30615,1,2,22,0,0,0,0,2900,2900,71000,2,97,2,25,5380,25000,25000
10612,2017,201701,404014,2.017E+12,266,2.017E+12,15,3,30615,1,2,22,0,0,0,0,2900,2900,71000,3,136,1,2,0,9999999,999999
10613,2017,201701,404015,2.017E+12,79,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,58500,1,78,1,96,0,35800,0
10614,2017,201701,404015,2.017E+12,79,2.017E+12,15,3,30415,1,1,12,1,0,0,0,0,0,58500,2,92,2,91,0,22700,0
